OPEID,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG_ALL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,PPTUG_EF,PPTUG_EF2,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,APPL_SCH_PCT_GE4,APPL_SCH_PCT_GE5,DEP_INC_AVG,IND_INC_AVG,DEBT_MDN,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP
2100505,Universal Technical Institute of Northern California Inc,Sacramento,CA,NULL,NULL,1916,0.3293,0.0261,0.3706,0.0418,0.0099,0.0193,0.0804,0.001,0.1216,NULL,0,NULL,1,NULL,18965,NULL,23206,NULL,NULL,40900,10497,2837,NULL,NULL,0.5265,0.031973669,0.018925591,51790.69789,22151.53728,16035,16035,18481,205.1769861,0.591099916,0.497944593,0.653325308,0.767597765,0.678308578,0.389320087,0.673748903,0.497506483,0.523120567,0.722161572,0.548701299,0.593236715,0.587403315,0.624289288,0.639281489,NULL,0.641313947,NULL
732931,ITT Technical Institute-Charlotte South,Charlotte,NC,0.9487,NULL,369,0.2683,0.5366,0.1057,0.0244,0.0054,0,0.0217,0,0.0379,NULL,0.2358,NULL,1,NULL,20821,26267,NULL,18048,18048,NULL,23132,3516,4917,0.0732,0.7969,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.341864103,NULL,NULL
732972,ITT Technical Institute-Clovis,Clovis,CA,0.929,NULL,439,0.2961,0.0569,0.4715,0.0683,0.0273,0,0.0182,0,0.0615,NULL,0.2005,NULL,1,NULL,22663,25989,NULL,18048,18048,NULL,19683,3415,5060,0.0889,0.7551,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.369147651,NULL,NULL
732951,ITT Technical Institute-Dunmore,Dunmore,PA,0.8837,NULL,186,0.7473,0.1022,0.086,0.0054,0.0054,0,0.0269,0,0.0269,NULL,0.2097,NULL,1,NULL,18691,24905,NULL,18048,18048,NULL,22553,4353,5193,0.087,0.7351,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,0.272720202,NULL,0.271946491,NULL
732927,ITT Technical Institute-Swartz Creek,Swartz Creek,MI,0.9831,NULL,402,0.6766,0.2488,0.0299,0,0.005,0,0.0149,0,0.0249,NULL,0.3284,NULL,1,NULL,24178,26994,NULL,18048,18048,NULL,24461,3763,5316,0.0909,0.7735,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.337965505,NULL,NULL
10732912,ITT Technical Institute-Lexington,Lexington,KY,0.7558,NULL,242,0.6405,0.2686,0.0248,0.0041,0.0124,0.0041,0.0248,0,0.0207,NULL,0.2521,NULL,1,NULL,23641,26994,NULL,18048,18048,NULL,22487,4685,5111,0.0833,0.8037,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.242576923,NULL,NULL
732922,ITT Technical Institute-Maumee,Maumee,OH,0.7615,NULL,219,0.6849,0.2192,0.0639,0.0091,0,0,0.0183,0,0.0046,NULL,0.2146,NULL,1,NULL,23366,27523,NULL,18048,18048,NULL,25893,4518,4267,0.0208,0.8235,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.224790698,NULL,NULL
10732910,ITT Technical Institute-Oklahoma City,Oklahoma City,OK,0.6635,NULL,408,0.5221,0.2402,0.0858,0.0368,0.0392,0,0.0245,0,0.0515,NULL,0.3799,NULL,1,NULL,23521,28238,NULL,18048,18048,NULL,18868,5369,4876,0.1489,0.7589,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.273522222,NULL,NULL
10732909,ITT Technical Institute-Tulsa,Tulsa,OK,0.7523,NULL,519,0.6416,0.1252,0.0501,0.0212,0.1098,0,0.0347,0,0.0173,NULL,0.3025,NULL,1,NULL,22695,27803,NULL,18048,18048,NULL,20462,5118,5189,0.1791,0.7299,0.06275155,0.036414113,38964.56032,20555.5033,14656.5,14656.5,25833.5,286.8048087,0.394119686,0.340619462,0.479123414,0.630099728,0.561858455,0.349477763,0.438945421,0.378682709,0.354247028,0.503267974,0.394425214,0.393501191,0.388345718,0.427468099,NULL,0.20589902,NULL,NULL
32098897,University of Phoenix-Omaha Campus,Omaha,NE,NULL,NULL,27,0.4444,0.0741,0.037,0,0,0,0.037,0,0.4074,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11155,3182,2421,NULL,0.7059,0.088238098,0.049450746,31888.04157,22869.15128,18532,18532,35500,394.122775,0.406534043,0.32355328,0.520819191,0.668733423,0.672000517,0.350050277,0.454198958,0.402974071,0.344054887,0.58294504,0.405372824,0.40865765,0.401543763,0.442693468,NULL,0.03336,NULL,PrivacySuppressed
12098849,University of Phoenix-Northwest Arkansas Campus,Rogers,AR,NULL,NULL,375,0.3573,0.2693,0.0373,0.0027,0.008,0,0.016,0.0027,0.3067,NULL,0,NULL,0,NULL,18537,23206,NULL,10213,10213,NULL,11643,2159,4951,0.0667,0.7097,0.088238098,0.049450746,31888.04157,22869.15128,18532,18532,35500,394.122775,0.406534043,0.32355328,0.520819191,0.668733423,0.672000517,0.350050277,0.454198958,0.402974071,0.344054887,0.58294504,0.405372824,0.40865765,0.401543763,0.442693468,NULL,0.173390323,NULL,0.0952
42098866,University of Phoenix-Columbia Campus,Columbia,SC,NULL,NULL,718,0.1045,0.5306,0.0279,0.0014,0.007,0.007,0.0097,0.0028,0.3092,NULL,0,NULL,1,NULL,18061,23434,NULL,10231,10231,NULL,12126,2284,2651,0.1043,0.6652,0.088238098,0.049450746,31888.04157,22869.15128,18532,18532,35500,394.122775,0.406534043,0.32355328,0.520819191,0.668733423,0.672000517,0.350050277,0.454198958,0.402974071,0.344054887,0.58294504,0.405372824,0.40865765,0.401543763,0.442693468,NULL,0.112802256,NULL,PrivacySuppressed
2179948,The Art Institute of California-Argosy University Inland Empire,San Bernardino,CA,NULL,NULL,2307,0.2072,0.1162,0.508,0.0325,0.0069,0.0173,0,0,0.1118,NULL,0.3836,NULL,1,NULL,26228,31616,NULL,18748,18748,NULL,15736,3787,5142,0.3548,0.7395,0.087452986,0.052926374,45658.45817,17202.86229,9500,9500,14323,159.0146622,0.370393247,0.299601711,0.486633439,0.682385576,0.739811912,0.358619173,0.549264706,0.341437126,0.302249894,0.552323385,0.384604599,0.333066132,0.356215676,0.428121721,NULL,0.335904688,NULL,NULL
405719,National American University-Zona Rosa,Kansas City,MO,NULL,NULL,476,0.6702,0.2164,0.0336,0.0105,0.0063,0.0042,0.0567,0,0.0021,NULL,0.8718,NULL,1,NULL,17949,22091,NULL,12315,12315,NULL,14452,3500,5457,0.25,0.7637,0.081384824,0.046085382,31684.95585,17636.00684,10490.5,10490.5,34486,382.8652963,0.483529767,0.420072551,0.56039916,0.695009242,0.752631579,0.438283595,0.529157667,0.475769367,0.431685166,0.640615385,0.487930352,0.4667115,0.486615328,0.506368198,NULL,0.21277234,NULL,NULL
4111300,West Hills College-Lemoore,Lemoore,CA,NULL,NULL,3799,0.2785,0.0587,0.5254,0.0655,0.0087,0.0042,0.0245,0.0037,0.0308,NULL,0.6452,NULL,1,6950,NULL,13014,NULL,1380,9000,NULL,311,3710,8996,0.3357,0.44,0.138679245,0.085849057,28393.03522,18468.41964,7000,7000,9500,105.469475,0.376237624,0.3125,0.510204082,PrivacySuppressed,PrivacySuppressed,0.358381503,0.484848485,0.355029586,0.344444444,PrivacySuppressed,0.448275862,0.270588235,0.329113924,0.458333333,0.193188312,NULL,0.268031034,NULL
486607,Stautzenberger College-Brecksville,Brecksville,OH,NULL,NULL,317,0.8675,0.082,0.0063,0.0032,0.0063,0,0.0284,0,0.0063,NULL,0.4543,NULL,1,NULL,20098,23041,NULL,10494,10494,NULL,11184,4122,3687,0.1944,0.6531,0.091598231,0.056222363,45497.60653,16139.13358,14250,14250,20000,222.041,0.482605477,0.430687831,0.578231293,0.708333333,0.569958848,0.433371958,0.602666667,0.436458333,0.439814815,0.666666667,0.496509599,0.404255319,0.488599349,0.510679612,0.33335,NULL,0.426457353,NULL
1242504,Stone Academy-East Hartford,East Hartford,CT,NULL,NULL,312,0.2692,0.4776,0.1731,0.0064,0.0032,0.0032,0.0449,0,0.0224,NULL,0.3269,NULL,1,NULL,20802,NULL,23679,NULL,NULL,26900,9030,4950,NULL,NULL,0.8182,0.066973079,0.043335522,29064.13033,17802.86681,11489,11489,13199.5,146.541509,0.480863592,0.436519258,0.533039648,0.691358025,0.542222222,0.351681957,0.444444444,0.488520408,0.440718563,0.655555556,0.473340588,0.533333333,0.486979167,0.505747126,0.697669767,NULL,0.888297207,NULL
1162602,Westwood College-Annandale,Annandale,VA,NULL,NULL,348,0.1466,0.4655,0.092,0.0661,0.0029,0,0.0259,0,0.2011,NULL,0.2701,NULL,1,NULL,27104,32004,NULL,14704,14704,NULL,16172,3218,4384,NULL,0.6032,0.086625087,0.058905059,34880.7467,17047.28312,22967.5,22967.5,38913,432.0140717,0.310542797,0.288461538,0.33615222,0.426573427,0.447368421,0.273337811,0.323094425,0.299903568,0.28875,0.420886076,0.314692982,0.30583501,0.31043956,0.320137694,NULL,0.452049315,NULL,NULL
3789302,Unitech Training Academy-Houma,Houma,LA,NULL,NULL,70,0.5429,0.4143,0.0143,0,0.0286,0,0,0,0,NULL,0,NULL,1,NULL,20706,NULL,25548,NULL,NULL,13245,8494,4558,NULL,NULL,0.9388,0.108117689,0.060616803,26532.55927,12172.14033,5736,5736,7248,80.4676584,0.285908781,0.259430331,0.434782609,0.71875,0.342760181,0.192727273,0.360544218,0.267234043,0.264511389,0.555555556,0.279346211,0.357723577,0.286570743,0.287162162,0.569077901,NULL,0.5887,NULL
2614204,Miller-Motte Technical College-Madison,Madison,TN,NULL,NULL,425,0.5012,0.4141,0.0212,0.0024,0.0071,0,0.0259,0,0.0282,NULL,0.3224,NULL,1,NULL,20881,25579,NULL,10800,10800,NULL,13069,4210,3644,0.2917,0.8579,0.102213946,0.054624457,26594.93677,14857.91598,9501,9501,22091,245.2553866,0.400491865,0.367388022,0.478591817,0.612765957,0.523429711,0.32605985,0.379099924,0.407594937,0.368197088,0.580928482,0.40278129,0.393076923,0.400698385,0.410864979,0.608655435,NULL,0.710813253,NULL
869402,Rasmussen College-Illinois,Rockford,IL,0.7676,NULL,1791,0.5433,0.2205,0.0899,0.014,0.0067,0.0045,0.0497,0,0.0715,NULL,0.4361,NULL,1,NULL,18572,23827,NULL,10764,10764,NULL,15593,4406,4739,0.2353,0.6771,0.097470827,0.052642695,50480.77882,27504.91009,12667,12667,23203,257.6008662,0.441587366,0.369300762,0.559563758,0.721311475,0.711275849,0.386701209,0.530799476,0.418271689,0.417581092,0.471756195,0.453888381,0.40656168,0.430020937,0.485477909,NULL,PrivacySuppressed,NULL,NULL
2570402,Educational Technical College-Recinto de Coamo,Coamo,PR,NULL,NULL,254,0,0,1,0,0,0,0,0,0,NULL,0,NULL,1,NULL,11876,NULL,15689,NULL,NULL,11090,6173,2590,NULL,NULL,0.9912,0.007320644,PrivacySuppressed,7138.520608,3394.162527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7094,NULL,0.671545012,NULL
2570403,Educational Technical College-Recinto de san Sebastian,San Sebastian,PR,NULL,NULL,276,0,0,1,0,0,0,0,0,0,NULL,0,NULL,1,NULL,10259,NULL,13885,NULL,NULL,9520,5166,1410,NULL,NULL,0.8694,0.007320644,PrivacySuppressed,7138.520608,3394.162527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.61595433,NULL,0.61520103,NULL
2179930,Argosy University-Denver,Denver,CO,NULL,NULL,151,0.5563,0.1921,0.1854,0.0132,0.0331,0.0066,0,0,0.0132,NULL,0.6358,NULL,1,NULL,17815,24365,NULL,13663,13663,NULL,14501,5845,4810,0.1013,0.5472,0.087452986,0.052926374,45658.45817,17202.86229,9500,9500,14323,159.0146622,0.370393247,0.299601711,0.486633439,0.682385576,0.739811912,0.358619173,0.549264706,0.341437126,0.302249894,0.552323385,0.384604599,0.333066132,0.356215676,0.428121721,NULL,PrivacySuppressed,NULL,NULL
2594302,College America-Colorado Springs,Colorado Springs,CO,NULL,NULL,322,0.5466,0.1894,0.1988,0.0124,0.0093,0.0217,0.0186,0,0.0031,NULL,0,NULL,1,NULL,22877,28620,NULL,17211,17211,NULL,26200,4652,2501,1,0.8039,0.069364162,0.036849711,35677.60041,18333.68674,20000,20000,27257.5,302.6141279,0.253311258,0.227880658,0.355769231,0.381818182,0.419520548,0.200109349,0.289583333,0.244444444,0.243981481,0.333333333,0.281927711,0.19123506,0.257796258,0.263157895,NULL,0.52822973,NULL,0.3462
2594301,College America-Fort Collins,Fort Collins,CO,NULL,NULL,159,0.6478,0.044,0.2704,0,0,0.0063,0,0,0.0314,NULL,0,NULL,1,NULL,19991,24051,NULL,17211,17211,NULL,17155,4918,3500,0.0556,0.735,0.069364162,0.036849711,35677.60041,18333.68674,20000,20000,27257.5,302.6141279,0.253311258,0.227880658,0.355769231,0.381818182,0.419520548,0.200109349,0.289583333,0.244444444,0.243981481,0.333333333,0.281927711,0.19123506,0.257796258,0.263157895,NULL,0.296324603,NULL,0.333333333
1162101,Automotive Training Center-Warminster,Warminster,PA,NULL,NULL,291,0.6598,0.11,0.1718,0.0275,0,0,0.0275,0,0.0034,NULL,0.11,NULL,1,NULL,14000,NULL,17390,NULL,NULL,38250,10672,5808,NULL,NULL,0.606,0.024456522,0.013586957,58551.31748,17159.48528,14680,14680,17000,188.73485,0.653478854,0.546546547,0.689361702,0.814814815,0.754273504,0.475095785,0.677480916,0.589371981,0.572668113,0.790441176,PrivacySuppressed,0.652542373,0.646511628,0.720812183,0.651161311,NULL,0.66664359,NULL
1260612,Empire Beauty School-Milwaukee,Milwaukee,WI,NULL,NULL,66,0.0758,0.697,0.1667,0.0152,0.0303,0,0.0152,0,0,NULL,0.0758,NULL,1,NULL,14066,NULL,17308,NULL,NULL,18000,7081,8415,NULL,NULL,0.7253,0.090326029,0.054516301,35261.22293,12905.23927,8100,8100,11096,123.1883468,0.364471669,0.327380952,0.462809917,PrivacySuppressed,0.41025641,0.298449612,0.383783784,0.356837607,0.332749562,0.585365854,0.369636964,0.282608696,0.352490421,0.368821293,0.283442994,NULL,0.328325301,NULL
4094300,The Robert B Miller College,Battle Creek,MI,NULL,NULL,275,0.5709,0.0909,0.0109,0.0073,0,0,0.0109,0,0.3091,NULL,0.7782,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5563,4593,5132,0.1111,0.4714,0.116883117,0.064935065,51717.90112,29099.15208,14931.5,14931.5,25164.5,279.3775372,0.739837398,0.677419355,0.75,PrivacySuppressed,0.869565217,0.662337662,PrivacySuppressed,0.738738739,0.685393258,0.882352941,0.733333333,0.757575758,0.694915254,0.807017544,NULL,NULL,NULL,NULL
32098811,University of Phoenix-Fairfield County Campus,Norwalk,CT,NULL,NULL,20,0.15,0.35,0.05,0,0,0,0,0.1,0.35,NULL,0,NULL,1,NULL,19954,23434,NULL,NULL,NULL,NULL,12218,3732,NULL,NULL,0.5357,0.088238098,0.049450746,31888.04157,22869.15128,18532,18532,35500,394.122775,0.406534043,0.32355328,0.520819191,0.668733423,0.672000517,0.350050277,0.454198958,0.402974071,0.344054887,0.58294504,0.405372824,0.40865765,0.401543763,0.442693468,NULL,0.126752113,NULL,NULL
42098864,University of Phoenix-Harrisburg Campus,Harrisburg,PA,NULL,NULL,58,0.5345,0.1552,0.0172,0,0,0,0.0345,0,0.2586,NULL,0,NULL,0,NULL,18096,23434,NULL,NULL,NULL,NULL,11927,3174,2979,NULL,0.7287,0.088238098,0.049450746,31888.04157,22869.15128,18532,18532,35500,394.122775,0.406534043,0.32355328,0.520819191,0.668733423,0.672000517,0.350050277,0.454198958,0.402974071,0.344054887,0.58294504,0.405372824,0.40865765,0.401543763,0.442693468,NULL,PrivacySuppressed,NULL,NULL
153701,University of South Florida-St Petersburg,St. Petersburg,FL,0.4401,1154,3955,0.6903,0.0721,0.1464,0.0407,0.0018,0.0035,0.0286,0.0025,0.0142,NULL,0.3295,NULL,1,12223,NULL,18821,NULL,5820,16736,NULL,5328,5212,8331,0.5143,0.3928,0.217316906,0.139698836,55492.40125,23720.14529,16954,16954,19735,219.0989568,0.789967064,0.754042873,0.803138024,0.85044738,0.845865333,0.739536381,0.810080152,0.75739645,0.754408419,0.843988146,0.797875276,0.779557762,0.784959759,0.79726109,NULL,0.373480924,NULL,0.326439169
2129003,Triangle Tech Inc-Bethlehem,Bethlehem,PA,NULL,NULL,133,0.7068,0.0677,0.188,0,0,0,0.0376,0,0,NULL,0,NULL,1,NULL,18940,25016,NULL,16733,16733,NULL,12994,5293,3472,1,0.6385,PrivacySuppressed,PrivacySuppressed,62150.90035,19974.12387,12000,12000,14750,163.7552375,0.79950495,0.690217391,0.895833333,0.881578947,0.855263158,0.63,0.872340426,0.698224852,0.740310078,0.904109589,PrivacySuppressed,0.803571429,0.814569536,0.80952381,0.676700752,NULL,0.675683784,NULL
108103,Arizona State University-Downtown Phoenix,Phoenix,AZ,0.757,1108,8555,0.5476,0.06,0.2701,0.0456,0.0243,0.0027,0.0328,0.0116,0.0053,NULL,0.1146,NULL,1,12403,NULL,22909,NULL,9861,23654,NULL,11815,9165,8746,0.8561,0.4245,0.240084795,0.167431104,71991.25077,31765.42981,16250,16250,20375,226.2042688,0.802837511,0.758179462,0.80975515,0.860263034,0.884929972,0.695420975,0.818408208,0.775855856,0.765067651,0.854414198,0.809289486,0.795620438,0.790905481,0.818611141,NULL,0.4732,NULL,NULL
3422301,Milan Institute-Clovis,Clovis,CA,NULL,NULL,488,0.2807,0.0738,0.5492,0.0471,0.0123,0.0102,0.002,0.002,0.0225,NULL,0,NULL,1,NULL,15769,NULL,19566,NULL,NULL,16789,7305,2277,NULL,NULL,0.634,0.074157303,0.04847512,32256.36293,12974.2417,9500,9500,9500,105.469475,0.351691581,0.309257375,0.484018265,0.536231884,0.439153439,0.220703125,0.439672802,0.296675192,0.327826087,0.578512397,0.359471366,0.286764706,0.342007435,0.3984375,0.579238312,NULL,0.596671174,NULL
2074005,Branford Hall Career Institute-Albany Campus,Albany,NY,NULL,NULL,378,0.4656,0.3413,0.0688,0.0185,0.0132,0,0.0476,0,0.045,NULL,0.328,NULL,1,NULL,22448,NULL,26028,NULL,NULL,13000,10520,4555,NULL,NULL,0.8162,0.039165447,0.023792094,41319.36135,17232.49095,9127.5,9127.5,9800,108.80009,0.496945683,0.430869784,0.590754589,0.700826446,0.572415436,0.324089179,0.521174863,0.488888889,0.440862557,0.672131148,0.519402985,0.439039039,0.507562434,0.512044818,0.616597802,NULL,0.692532039,NULL
2104001,Harris School of Business-Linwood Campus,Linwood,NJ,NULL,NULL,441,0.3333,0.3039,0.2834,0.0204,0.0045,0,0.0408,0,0.0136,NULL,0.2676,NULL,1,NULL,25436,NULL,29603,NULL,NULL,13647,7981,3037,NULL,NULL,0.6922,0.055265582,0.036229659,22489.75108,10395.95334,7957.5,7957.5,8534,94.7448947,0.415492958,0.386740331,0.468253968,0.628099174,0.472520107,0.281200632,0.385281385,0.423169268,0.391522588,0.540298507,0.426855895,0.336769759,0.422284644,0.441016334,0.5798625,NULL,0.541126849,NULL
927003,The Art Institute of Tennessee-Nashville,Nashville,TN,NULL,NULL,991,0.5449,0.2603,0.0676,0.0121,0.0071,0.004,0.0343,0,0.0696,NULL,0.0656,NULL,1,NULL,26067,32308,NULL,17596,17596,NULL,13810,3737,4102,0.2788,0.63,0.129011047,0.084034719,42726.51507,19361.78512,12161,12161,29771,330.5191306,0.46834572,0.399444865,0.494929986,0.64633141,0.676847892,0.407782516,0.473495058,0.459807074,0.404367165,0.604943625,0.507063882,0.437610731,0.436631579,0.51213843,NULL,0.373730303,NULL,NULL
145942,Strayer University-Florida,Tampa,FL,NULL,NULL,2004,0.2121,0.4082,0.235,0.0125,0.0035,0.0015,0.0289,0.0055,0.0928,NULL,0.8553,NULL,1,NULL,27410,32554,NULL,15495,15495,NULL,15180,2044,6628,0.0717,0.6993,0.12095054,0.070923877,28899.05505,22349.4554,12500,12500,39499.5,438.525424,0.444774917,0.375604461,0.533216207,0.656020558,0.672795497,0.424162526,0.450399088,0.443622544,0.389044467,0.596370023,0.446480804,0.438584177,0.442519926,0.468221574,NULL,PrivacySuppressed,NULL,NULL
2217110,Pima Medical Institute-Renton,Renton,WA,NULL,NULL,889,0.5669,0.0832,0.1181,0.1575,0.0135,0.0056,0.036,0,0.0191,NULL,0,NULL,1,NULL,20981,NULL,24302,NULL,NULL,11830,6148,2099,5140,0.3256,0.4605,0.091580079,0.053242565,44652.52725,22023.71534,8708,8708,9498,105.4472709,0.614709852,0.564265354,0.682943371,0.777584709,0.651920966,0.456647399,0.635193133,0.606031479,0.560823755,0.743449467,0.617689456,0.600777076,0.605683837,0.638239629,0.668852186,NULL,0.613491489,NULL
3071601,College of Business and Technology-Flagler,Miami,FL,NULL,NULL,323,0.0031,0,0.9969,0,0,0,0,0,0,NULL,0,NULL,1,NULL,15512,21062,NULL,17440,17440,NULL,7736,2529,3500,0.35,1,0.024710425,0.015444015,18653.50172,13262.72148,8930,8930,9485,105.3029443,0.637647059,0.630397237,0.719626168,PrivacySuppressed,0.700195313,0.37295082,0.539130435,0.647413793,0.638228056,0.625,0.522255193,0.678074866,0.637806638,0.668656716,0.824682468,NULL,0.858581531,NULL
3071602,College of Business and Technology-Hialeah,Hialeah,FL,NULL,NULL,178,0,0.0112,0.9888,0,0,0,0,0,0,NULL,0,NULL,1,NULL,15602,21898,NULL,13664,13664,NULL,7802,2551,3672,1,1,0.024710425,0.015444015,18653.50172,13262.72148,8930,8930,9485,105.3029443,0.637647059,0.630397237,0.719626168,PrivacySuppressed,0.700195313,0.37295082,0.539130435,0.647413793,0.638228056,0.625,0.522255193,0.678074866,0.637806638,0.668656716,0.83934482,NULL,0.933822568,NULL
499201,Miller-Motte College-Cary,Cary,NC,NULL,NULL,320,0.375,0.4938,0.0688,0.0031,0.0031,0.0063,0.0125,0,0.0375,NULL,0.3094,NULL,1,NULL,20476,24929,NULL,10659,10659,NULL,13602,5189,4015,0.2973,0.7368,0.070382784,0.03968954,28154.30312,15502.40461,10935.5,10935.5,20000,222.041,0.358752166,0.305765871,0.474613687,0.669354839,0.519512195,0.270707071,0.383301708,0.351443124,0.311805188,0.578817734,0.360814249,0.346749226,0.345565749,0.399506782,0.526319298,NULL,0.628233333,NULL
489812,Miami-Jacobs Career College-Springboro,Springboro,OH,NULL,NULL,222,0.7793,0.1261,0.0225,0,0,0,0.027,0,0.045,NULL,0.3288,NULL,1,NULL,22903,26887,NULL,12024,12024,NULL,14363,5012,4431,NULL,0.869,0.052556002,0.030155083,33052.11811,14801.19006,11977,11977,19811,219.9427126,0.507346046,0.444847935,0.636919315,0.676470588,0.67510917,0.411437247,0.537800687,0.488406512,0.468199234,0.678141136,0.517123288,0.477647059,0.51595092,0.541002278,0.450941176,NULL,0.522350746,NULL
3112107,Dewey University-Juana DÌ_az,Juana Diaz,PR,NULL,NULL,395,0,0,1,0,0,0,0,0,0,NULL,0,NULL,1,NULL,7492,12217,NULL,9260,9260,NULL,110,1167,NULL,NULL,0.9492,0.007070261,0.003093239,9101.810512,5404.075969,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.779871698,NULL,0.7284,NULL
3112105,Dewey University-Fajardo,Fajardo,PR,NULL,NULL,188,0,0,1,0,0,0,0,0,0,NULL,0,NULL,1,NULL,7321,12304,NULL,9260,9260,NULL,275,2925,NULL,NULL,0.9495,0.007070261,0.003093239,9101.810512,5404.075969,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.726366169,NULL,0.76897386,NULL
3112106,Dewey University-Arroyo,Arroyo,PR,NULL,NULL,169,0,0,1,0,0,0,0,0,0,NULL,0,NULL,1,NULL,6994,12339,NULL,9260,9260,NULL,309,3290,NULL,NULL,0.9789,0.007070261,0.003093239,9101.810512,5404.075969,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.720366261,NULL,0.797723664,NULL
1049008,Regency Beauty Institute-Independence,Kansas City,MO,NULL,NULL,73,0.3014,0.3014,0.0137,0.0137,0,0.0137,0.0822,0,0.274,NULL,0,NULL,1,NULL,20251,NULL,24154,NULL,NULL,16200,11093,6558,NULL,NULL,0.812,0.115064735,0.066878162,41768.5178,11546.44483,9500,9500,14144,157.0273952,0.47496977,0.388024171,0.584089696,0.764453961,0.601030204,0.340335084,0.588581519,0.395687885,0.404015056,0.714059197,0.479054917,0.405529954,0.466684797,0.511539678,0.368422222,NULL,0.352293182,NULL
